season,team_abb,player_id_x,name_short,rank,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,qbr_raw,sack,name_first,name_last,name_display,headshot_href,team_x,qualified,pass_attempts,throwaways,spikes,drops,drop_pct,bad_throws,bad_throw_pct,pfr_id_x_x,pocket_time,times_blitzed,times_hurried,times_hit,times_pressured,pressure_pct,batted_balls,on_tgt_throws,on_tgt_pct,rpo_plays,rpo_yards,rpo_pass_att,rpo_pass_yards,rpo_rush_att,rpo_rush_yards,pa_pass_att,pa_pass_yards,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,pass_yards,pass_touchdowns,interceptions_x,passer_rating,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,player_gsis_id_x,player_id_y,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles_x,rushing_fumbles_lost_x,rushing_first_downs,rushing_epa_x,rushing_2pt_conversions_x,fantasy_points_x,games_x,ppr_sh,display_name_x,common_first_name,short_name,football_name_x,suffix_x,esb_id_x,nfl_id_x,pfr_id_y_x,pff_id_x,otc_id_x,smart_id_x,birth_date_x,height_x,weight_x,headshot_x,college_name_x,college_conference_x,rookie_season_x,last_season_x,latest_team_x,status_x,ngs_status_x,ngs_status_short_description_x,years_of_experience_x,pff_position_x,pff_status_x,draft_round_x,draft_pick_x,draft_team_x,rookie_x,Unnamed: 0_x,player_x,pfr_id_x_y,tm,age,pos,g,gs,att,yds,td,x1d,ybc,ybc_att,yac,yac_att,brk_tkl,att_br,loaded,player_display_name,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,avg_rush_yards,player_gsis_id_y,player_first_name,player_last_name,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_id,rushing_fumbles_y,rushing_fumbles_lost_y,rushing_epa_y,rushing_2pt_conversions_y,fantasy_points_y,fantasy_points_ppr,games_y,display_name_y,football_name_y,suffix_y,esb_id_y,nfl_id_y,pfr_id_y_y,pff_id_y,otc_id_y,espn_id,smart_id_y,birth_date_y,position_group,position_x,ngs_position_group,ngs_position,height_y,weight_y,headshot_y,college_name_y,college_conference_y,rookie_season_y,last_season_y,latest_team_y,status_y,ngs_status_y,ngs_status_short_description_y,years_of_experience_y,pff_position_y,pff_status_y,draft_round_y,draft_pick_y,draft_team_y,rookie_y,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,offense_snap_percentage,AVG,adp_rank,adp_percentile,adp_percentile_pos,POS_group,FantPos,year,Player_fixed,expected_ppr_pg_prev,expected_ppr_season_prev,expected_ppr_pg_curr_hist,expected_ppr_season_curr_hist,Games_G
2019.0,BAL,3916387.0,L. Jackson,1.0,83.0,66.7,613.0,103.7,55.0,39.1,0.0,2.2,82.3,-7.4,Lamar,Jackson,Lamar Jackson,https://a.espncdn.com/i/headshots/nfl/players/full/3916387.png,Ravens,True,401.0,11.0,2.0,14.0,3.6,68.0,17.5,JackLa00,2.6,138.0,31.0,21.0,75.0,16.2,12.0,295.0,76.0,173.0,1259.0,77.0,588.0,92.0,671.0,116.0,892.0,2.918694235588972,6.516515151515151,8.786917098445596,-2.270401946930445,14.713216957605985,51.500300969994335,0.0511658031088084,3127.0,36.0,6.0,113.33645054031588,66.08478802992519,65.91888694604859,0.165901083876605,20.816635547366925,55.851918498830464,00-0034796,00-0034796,23.0,106.0,0.0,0.0,3545.0,1360.0,144.94965229671612,0.0,14.17822976888232,3.223771411134516,176.0,1206.0,7.0,7.0,2.0,71.0,56.783087049323946,0.0,415.68,15.0,0.2752920607168402,Lamar Jackson,Lamar,L.Jackson,Lamar,,JAC323395,46101.0,JackLa00,46416.0,6917.0,32004a41-4332-3395-efb0-6c7b75de50af,1997-01-07,74.0,205.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",Louisville,Atlantic Coast Conference,2018.0,2025.0,BAL,ACT,ACT,Active,8.0,QB,A,1.0,32.0,BAL,0.0,4504.0,Lamar Jackson,JackLa00,BAL,22.0,QB,15.0,15.0,176.0,1206.0,7.0,71.0,867.0,4.9,339.0,1.9,3.0,58.7,2023-08-21,,,,,,,,,,,,,,00-0034796,7.0,2.0,56.783087049323946,0.0,415.68,415.68,15.0,Lamar Jackson,Lamar,,JAC323395,46101.0,JackLa00,46416.0,6917.0,3916387.0,32004a41-4332-3395-efb0-6c7b75de50af,1997-01-07,QB,QB,QB,QB,74.0,205.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",Louisville,Atlantic Coast Conference,2018.0,2025.0,BAL,ACT,ACT,Active,8.0,QB,A,1.0,32.0,BAL,0.0,528.0,BAL,Lamar Jackson,QB,843.0,911.0,0.9253567508232712,104.3,99,0.7215909090909092,0.675,QB,QB,2019,Lamar Jackson,13.775617272954213,220.4098763672674,17.045518023103092,272.7282883696495,15
2019.0,PIT,3116407.0,M. Rudolph,30.0,36.2,-12.9,336.0,16.9,7.2,-1.3,0.0,3.2,36.8,-7.8,Mason,Rudolph,Mason Rudolph,https://a.espncdn.com/i/headshots/nfl/players/full/3116407.png,Steelers,True,283.0,14.0,0.0,16.0,5.9,54.0,20.1,RudoMa00,2.6,113.0,35.0,30.0,80.0,26.0,4.0,192.0,71.4,14.0,89.0,13.0,88.0,1.0,1.0,39.0,165.0,2.799120141342756,4.494147727272727,8.027299270072993,-3.5331515428002653,18.02120141342756,50.07564278169576,-1.20992700729927,1765.0,13.0,9.0,81.95671378091873,62.19081272084806,61.9582884895612,0.2325242312868596,20.753311672492018,56.15936253199461,00-0034771,00-0034771,15.0,124.0,4.0,0.0,2286.0,934.0,-17.355913882120916,0.0,9.431347635614989,0.7394021713493237,21.0,42.0,0.0,0.0,0.0,6.0,-14.87553766511029,0.0,108.8,10.0,0.1490819402576048,Mason Rudolph,Mason,M.Rudolph,Mason,,RUD321216,46145.0,RudoMa00,46569.0,6961.0,32005255-4432-1216-a9be-28502c0847e4,1995-07-17,77.0,235.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaeklpqoesk72mlloora",Oklahoma State,Big Twelve Conference,2018.0,2025.0,PIT,ACT,ACT,Active,8.0,QB,A,3.0,76.0,PIT,0.0,4472.0,Mason Rudolph,RudoMa00,PIT,24.0,QB,10.0,8.0,21.0,42.0,0.0,6.0,21.0,1.0,21.0,1.0,1.0,21.0,2023-08-21,,,,,,,,,,,,,,00-0034771,0.0,0.0,-14.87553766511029,0.0,108.8,108.8,10.0,Mason Rudolph,Mason,,RUD321216,46145.0,RudoMa00,46569.0,6961.0,3116407.0,32005255-4432-1216-a9be-28502c0847e4,1995-07-17,QB,QB,QB,QB,77.0,235.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaeklpqoesk72mlloora",Oklahoma State,Big Twelve Conference,2018.0,2025.0,PIT,ACT,ACT,Active,8.0,QB,A,3.0,76.0,PIT,0.0,5618.0,PIT,Mason Rudolph,QB,523.0,913.0,0.5728368017524644,386.0,339,0.0397727272727272,0.0,QB,QB,2019,Mason Rudolph,,,6.466316953991636,103.46107126386616,10
2019.0,ATL,11237.0,M. Ryan,14.0,59.6,22.3,748.0,75.1,45.4,5.4,0.0,5.7,60.4,-18.6,Matt,Ryan,Matt Ryan,https://a.espncdn.com/i/headshots/nfl/players/full/11237.png,Falcons,True,616.0,27.0,1.0,17.0,2.9,86.0,14.6,RyanMa00,2.5,199.0,54.0,62.0,164.0,23.9,19.0,443.0,75.3,31.0,253.0,31.0,253.0,0.0,0.0,108.0,827.0,2.77389918699187,6.788774509803921,8.283915254237288,-1.4951407444333666,16.558441558441558,52.18394101637016,-1.187271186440678,4466.0,26.0,14.0,92.08603896103897,66.23376623376623,64.00536036983665,2.2284058639295807,20.02656674595581,55.55143652508007,00-0026143,00-0026143,48.0,316.0,8.0,4.0,5051.0,1626.0,20.470535377422227,1.0,13.33401183864376,1.687209496375227,34.0,147.0,1.0,1.0,1.0,10.0,11.16085067440271,0.0,267.34000000000003,15.0,0.1780296471904426,Matt Ryan,Matt,M.Ryan,Matt,,RYA238179,33084.0,RyanMa00,4317.0,823.0,32005259-4123-8179-1aae-5603693aba86,1985-05-17,76.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",Boston College,Atlantic Coast Conference,2008.0,2022.0,IND,ACT,RET,R/Retired,15.0,QB,A,1.0,3.0,ATL,0.0,341.0,Matt Ryan,RyanMa00,ATL,34.0,QB,15.0,15.0,34.0,147.0,1.0,10.0,133.0,3.9,14.0,0.4,0.0,,2023-08-21,,,,,,,,,,,,,,00-0026143,1.0,1.0,11.16085067440271,0.0,267.34000000000003,267.34000000000003,15.0,Matt Ryan,Matt,,RYA238179,33084.0,RyanMa00,4317.0,823.0,11237.0,32005259-4123-8179-1aae-5603693aba86,1985-05-17,QB,QB,QB,QB,76.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",Boston College,Atlantic Coast Conference,2008.0,2022.0,IND,ACT,RET,R/Retired,15.0,QB,A,1.0,3.0,ATL,0.0,319.0,ATL,Matt Ryan,QB,974.0,1054.0,0.9240986717267552,64.3,56,0.84375,0.9,QB,QB,2019,Matt Ryan,18.951283676499216,303.22053882398745,18.251828464055915,292.02925542489464,15
2019.0,DET,12483.0,M. Stafford,6.0,71.3,27.0,353.0,56.1,44.5,1.6,0.0,1.9,74.7,-8.0,Matthew,Stafford,Matthew Stafford,https://a.espncdn.com/i/headshots/nfl/players/full/12483.png,Lions,True,291.0,5.0,2.0,9.0,3.2,59.0,20.8,StafMa00,2.4,87.0,23.0,20.0,61.0,19.1,5.0,201.0,70.8,14.0,90.0,8.0,52.0,5.0,38.0,69.0,672.0,2.6852076124567468,8.343582887700535,10.896013986013989,-2.552431098313452,23.36769759450172,58.47010347177436,2.0848251748251747,2499.0,19.0,5.0,106.0209049255441,64.26116838487972,60.65816848292384,3.60299990195589,23.741557399157795,60.75476689116665,00-0026498,00-0026498,18.0,137.0,3.0,2.0,3109.0,890.0,69.60849164905136,0.0,6.4082713715126784,1.0927714532640564,20.0,66.0,0.0,2.0,1.0,5.0,-6.597905584349064,0.0,166.56,8.0,0.2077688795748821,Matthew Stafford,Matthew,M.Stafford,Matthew,,STA134157,34452.0,StafMa00,4924.0,1060.0,32005354-4113-4157-19b1-37e6835d09b9,1988-02-07,75.0,214.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",Georgia,Southeastern Conference,2009.0,2025.0,LA,ACT,ACT,Active,17.0,QB,A,1.0,1.0,DET,0.0,459.0,Matthew Stafford,StafMa00,DET,31.0,QB,8.0,8.0,20.0,66.0,0.0,5.0,54.0,2.7,12.0,0.6,1.0,20.0,2023-08-21,,,,,,,,,,,,,,00-0026498,2.0,1.0,-6.597905584349064,0.0,166.56,166.56,8.0,Matthew Stafford,Matthew,,STA134157,34452.0,StafMa00,4924.0,1060.0,12483.0,32005354-4113-4157-19b1-37e6835d09b9,1988-02-07,QB,QB,QB,QB,75.0,214.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",Georgia,Southeastern Conference,2009.0,2025.0,LA,ACT,ACT,Active,17.0,QB,A,1.0,1.0,DET,0.0,2243.0,DET,Matthew Stafford,QB,542.0,934.0,0.5802997858672377,176.5,160,0.5482954545454546,0.4499999999999999,QB,QB,2019,Matthew Stafford,18.52101913679512,296.33630618872195,14.803323527132076,236.85317643411324,8
2019.0,LAC,5529.0,P. Rivers,23.0,50.5,1.5,691.0,57.1,39.7,-3.4,0.0,4.1,50.8,-16.7,Philip,Rivers,Philip Rivers,https://a.espncdn.com/i/headshots/nfl/players/full/5529.png,Chargers,True,591.0,16.0,3.0,25.0,4.4,88.0,15.4,RivePh00,2.5,114.0,40.0,56.0,130.0,20.6,13.0,439.0,76.7,36.0,403.0,36.0,403.0,0.0,0.0,90.0,861.0,2.6278214285714285,5.985846153846153,8.593368421052633,-2.6075222672064795,17.089678510998308,56.50273002253962,-0.7031228070175438,4615.0,23.0,20.0,88.48350253807106,65.98984771573603,63.765565824715424,2.2242818910206097,21.32791711972939,57.69915250677431,00-0022942,00-0022942,34.0,222.0,5.0,2.0,5047.0,2154.0,67.68109725720754,1.0,15.809967435634514,2.1772752003917786,12.0,29.0,0.0,3.0,1.0,2.0,-10.250968564127106,0.0,235.5,16.0,0.1617422837598384,Philip Rivers,Philip,P.Rivers,Philip,,RIV651634,28956.0,RivePh00,1725.0,473.0,32005249-5665-1634-a192-77c9c8e6262e,1981-12-08,77.0,228.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",N.C. State,Atlantic Coast Conference,2004.0,2020.0,IND,ACT,ACT,Active,17.0,QB,,1.0,4.0,NYG,0.0,103.0,Philip Rivers,RivePh00,LAC,38.0,QB,16.0,16.0,12.0,29.0,0.0,2.0,29.0,2.4,0.0,0.0,0.0,,2023-08-21,,,,,,,,,,,,,,00-0022942,3.0,1.0,-10.250968564127106,0.0,235.5,235.5,16.0,Philip Rivers,Philip,,RIV651634,28956.0,RivePh00,1725.0,473.0,5529.0,32005249-5665-1634-a192-77c9c8e6262e,1981-12-08,QB,QB,QB,QB,77.0,228.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",N.C. State,Atlantic Coast Conference,2004.0,2020.0,IND,ACT,ACT,Active,17.0,QB,,1.0,4.0,NYG,0.0,3659.0,LAC,Philip Rivers,QB,968.0,970.0,0.9979381443298968,115.0,108,0.6960227272727273,0.625,QB,QB,2019,Philip Rivers,18.98379747663305,303.7407596261288,16.68493050908329,266.95888814533265,16
2019.0,SEA,14881.0,R. Wilson,5.0,71.5,43.0,674.0,90.9,58.3,10.6,0.0,1.5,71.2,-20.6,Russell,Wilson,Russell Wilson,https://a.espncdn.com/i/headshots/nfl/players/full/14881.png,Seahawks,True,516.0,20.0,3.0,17.0,3.4,91.0,18.5,WilsRu00,2.5,221.0,71.0,57.0,176.0,28.9,9.0,376.0,76.3,51.0,377.0,38.0,344.0,9.0,33.0,117.0,1059.0,2.8504385964912284,6.847947214076245,9.439107505070991,-2.591160290994748,18.6046511627907,58.08258689142556,0.2443813387423936,4110.0,31.0,5.0,106.33074935400518,66.08527131782945,61.48296320384961,4.602308113979845,22.87906352267657,62.37438977657417,00-0029263,00-0029263,48.0,319.0,5.0,0.0,4830.0,1723.0,87.7924086832474,1.0,14.441860809011434,2.546694431801803,75.0,342.0,3.0,3.0,2.0,17.0,-8.743588314711815,0.0,328.6,16.0,0.218716719914803,Russell Wilson,Russell,R.Wilson,Russell,,WIL777781,38605.0,WilsRu00,7077.0,1569.0,32005749-4c77-7781-795c-94c753706d1d,1988-11-29,71.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",Wisconsin; N.C. State,Big Ten Conference,2012.0,2025.0,NYG,ACT,ACT,Active,14.0,QB,A,3.0,75.0,SEA,0.0,1202.0,Russell Wilson,WilsRu00,SEA,31.0,QB,16.0,16.0,75.0,342.0,3.0,17.0,290.0,3.9,52.0,0.7,1.0,75.0,2023-08-21,,,,,,,,,,,,,,00-0029263,3.0,2.0,-8.743588314711815,0.0,328.6,328.6,16.0,Russell Wilson,Russell,,WIL777781,38605.0,WilsRu00,7077.0,1569.0,14881.0,32005749-4c77-7781-795c-94c753706d1d,1988-11-29,QB,QB,QB,QB,71.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",Wisconsin; N.C. State,Big Ten Conference,2012.0,2025.0,NYG,ACT,ACT,Active,14.0,QB,A,3.0,75.0,SEA,0.0,5897.0,SEA,Russell Wilson,QB,980.0,980.0,1.0,83.0,76,0.7869318181818181,0.8,QB,QB,2019,Russell Wilson,19.317319390684982,309.0771102509597,17.683926654157304,282.94282646651686,16
2019.0,MIA,8664.0,R. Fitzpatrick,8.0,68.3,30.2,620.0,70.7,47.6,6.3,0.0,3.7,66.6,-13.1,Ryan,Fitzpatrick,Ryan Fitzpatrick,https://a.espncdn.com/i/headshots/nfl/players/full/8664.png,Dolphins,True,502.0,7.0,3.0,28.0,5.7,87.0,17.7,FitzRy00,2.3,192.0,48.0,66.0,154.0,26.7,15.0,358.0,72.8,15.0,75.0,13.0,75.0,0.0,0.0,66.0,564.0,2.6088597194388776,7.131479099678456,9.025050709939148,-1.8935716102606917,20.916334661354583,52.393551129886205,-0.0216024340770793,3529.0,20.0,13.0,85.49136786188579,61.952191235059765,62.57538763227394,-0.6231963972141727,20.710044317200506,59.28662665390907,00-0023682,00-0023682,40.0,209.0,3.0,1.0,4513.0,1239.0,25.316553993446195,1.0,11.998283325615043,1.2808361283932268,54.0,243.0,4.0,5.0,1.0,15.0,3.486456116658108,0.0,241.46,15.0,0.1939157390899307,Ryan Fitzpatrick,Ryan,R.Fitzpatrick,Ryan,,FIT792915,30078.0,FitzRy00,2467.0,1338.0,32004649-5479-2915-c998-f50119c2fdd4,1982-11-24,74.0,228.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pkhhxwplsawnhln9rsun",Harvard,Ivy League,2005.0,2021.0,WAS,RES,RES,R/Injured,17.0,QB,,7.0,250.0,LA,0.0,177.0,Ryan Fitzpatrick,FitzRy00,MIA,37.0,QB,15.0,13.0,54.0,243.0,4.0,16.0,195.0,3.6,48.0,0.9,3.0,18.0,2023-08-21,,,,,,,,,,,,,,00-0023682,5.0,1.0,3.486456116658108,0.0,241.46,241.46,15.0,Ryan Fitzpatrick,Ryan,,FIT792915,30078.0,FitzRy00,2467.0,1338.0,8664.0,32004649-5479-2915-c998-f50119c2fdd4,1982-11-24,QB,QB,QB,QB,74.0,228.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pkhhxwplsawnhln9rsun",Harvard,Ivy League,2005.0,2021.0,WAS,RES,RES,R/Injured,17.0,QB,,7.0,250.0,LA,0.0,3990.0,MIA,Ryan Fitzpatrick,QB,806.0,978.0,0.8241308793456033,307.5,277,0.2159090909090909,0.1999999999999999,QB,QB,2019,Ryan Fitzpatrick,12.712047243156748,203.392755890508,9.014407252836447,144.23051604538315,15
2019.0,TEN,14876.0,R. Tannehill,9.0,64.2,19.0,374.0,45.8,18.1,11.7,0.0,2.3,67.2,-13.7,Ryan,Tannehill,Ryan Tannehill,https://a.espncdn.com/i/headshots/nfl/players/full/14876.png,Titans,True,286.0,5.0,3.0,9.0,3.2,35.0,12.6,TannRy00,2.6,104.0,25.0,24.0,80.0,24.1,6.0,225.0,80.9,7.0,90.0,5.0,85.0,2.0,5.0,74.0,1095.0,2.9031236749116607,7.516965174129353,9.649892086330937,-2.132926912201582,19.58041958041958,60.083632546642846,0.552769784172662,2742.0,22.0,6.0,117.49708624708626,70.27972027972028,61.750087623933815,8.529632655786465,21.93741236367539,60.083632546642846,00-0029701,00-0029701,31.0,212.0,5.0,3.0,2739.0,1224.0,63.98302852824133,0.0,11.712988577350217,2.191949674146705,43.0,185.0,4.0,1.0,0.0,14.0,15.639480627287346,1.0,224.18,12.0,0.1920796490506546,Ryan Tannehill,Ryan,R.Tannehill,Ryan,,TAN298716,38538.0,TannRy00,7014.0,717.0,32005441-4e29-8716-6443-cc1663c47ac9,1988-07-27,76.0,217.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",Texas A&M,Big Twelve Conference,2012.0,2023.0,TEN,ACT,ACT,Active,12.0,QB,A,1.0,8.0,MIA,0.0,1426.0,Ryan Tannehill,TannRy00,TEN,31.0,QB,12.0,10.0,43.0,185.0,4.0,14.0,156.0,3.6,29.0,0.7,1.0,43.0,2023-08-21,,,,,,,,,,,,,,00-0029701,1.0,0.0,15.639480627287346,1.0,224.18,224.18,12.0,Ryan Tannehill,Ryan,,TAN298716,38538.0,TannRy00,7014.0,717.0,14876.0,32005441-4e29-8716-6443-cc1663c47ac9,1988-07-27,QB,QB,QB,QB,76.0,217.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",Texas A&M,Big Twelve Conference,2012.0,2023.0,TEN,ACT,ACT,Active,12.0,QB,A,1.0,8.0,MIA,0.0,6596.0,TEN,Ryan Tannehill,QB,523.0,864.0,0.6053240740740741,359.0,323,0.0852272727272727,0.0749999999999999,QB,QB,2019,Ryan Tannehill,13.706285840415294,219.3005734466447,7.189035862306453,115.02457379690324,12
2019.0,NYJ,3912547.0,S. Darnold,25.0,45.6,-9.7,525.0,31.6,17.4,-3.0,0.0,3.6,43.5,-13.7,Sam,Darnold,Sam Darnold,https://a.espncdn.com/i/headshots/nfl/players/full/3912547.png,Jets,True,441.0,23.0,2.0,25.0,6.0,74.0,17.8,DarnSa00,2.5,166.0,63.0,39.0,135.0,28.0,10.0,313.0,75.2,35.0,241.0,32.0,235.0,2.0,6.0,92.0,675.0,2.920507972665148,5.593186813186813,8.585966183574879,-2.9927793703880656,17.913832199546487,46.187708321587024,0.0183333333333331,3024.0,19.0,13.0,84.32067271352986,61.90476190476191,61.32945336587304,0.5753085388888621,21.62962608093004,54.92943928350262,00-0034869,00-0034869,33.0,212.0,6.0,3.0,3755.0,1466.0,-17.474234289881963,3.0,11.134792339477466,1.227048158785196,33.0,62.0,2.0,5.0,0.0,6.0,-7.713248121959623,0.0,189.16,13.0,0.1879458696818552,Sam Darnold,Sam,,,,DAR466141,46072.0,DarnSa00,29048.0,6888.0,32004441-5246-6141-9e5c-6e7d32a03e33,1997-06-05,75.0,225.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",USC,,2018.0,2025.0,SEA,ACT,,,8.0,QB,A,1.0,3.0,NYJ,0.0,4605.0,Sam Darnold,DarnSa00,NYJ,22.0,QB,13.0,13.0,33.0,62.0,2.0,6.0,54.0,1.6,8.0,0.2,0.0,,2023-08-21,,,,,,,,,,,,,,00-0034869,5.0,0.0,-7.713248121959623,0.0,189.16,189.16,13.0,Sam Darnold,,,DAR466141,46072.0,DarnSa00,29048.0,6888.0,3912547.0,32004441-5246-6141-9e5c-6e7d32a03e33,1997-06-05,QB,QB,,,75.0,225.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",USC,,2018.0,2025.0,SEA,ACT,,,8.0,QB,A,1.0,3.0,NYJ,0.0,5092.0,NYJ,Sam Darnold,QB,697.0,866.0,0.8048498845265589,185.7,165,0.5340909090909092,0.425,QB,QB,2019,Sam Darnold,13.886090118493335,222.1774418958934,14.610280786811368,233.76449258898188,13
2019.0,NE,2330.0,T. Brady,17.0,55.7,8.9,691.0,61.0,40.0,4.5,0.0,5.4,54.5,-11.0,Tom,Brady,Tom Brady,https://a.espncdn.com/i/headshots/nfl/players/full/2330.png,Patriots,True,613.0,40.0,0.0,34.0,5.9,118.0,20.6,BradTo00,2.5,198.0,55.0,37.0,119.0,18.5,6.0,419.0,73.1,21.0,119.0,21.0,119.0,0.0,0.0,124.0,980.0,2.745391517128874,5.571967654986521,7.577750865051904,-2.005783210065383,15.171288743882544,50.87504692872528,-1.593529411764706,4057.0,24.0,8.0,87.97920065252855,60.84828711256117,63.84532841164099,-2.997041299079818,20.48426898258742,53.18776551050063,00-0019596,00-0019596,27.0,185.0,3.0,1.0,4613.0,1863.0,31.495536933869403,1.0,14.739259707018444,1.3741073944917566,26.0,34.0,3.0,0.0,0.0,8.0,0.8319189805644012,0.0,263.68,16.0,0.1789213690524658,Tom Brady,Tom,T.Brady,Tom,,BRA371156,25511.0,BradTo00,698.0,1250.0,32004252-4137-1156-7ed0-8b9e44948f13,1977-08-03,76.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",Michigan,Big Ten Conference,2000.0,2022.0,TB,ACT,U01,R/UFA,23.0,QB,A,6.0,199.0,NE,0.0,9.0,Tom Brady,BradTo00,NE,42.0,QB,16.0,16.0,26.0,34.0,3.0,8.0,30.0,1.2,4.0,0.2,0.0,,2023-08-21,,,,,,,,,,,,,,00-0019596,0.0,0.0,0.8319189805644012,0.0,263.68,263.68,16.0,Tom Brady,Tom,,BRA371156,25511.0,BradTo00,698.0,1250.0,2330.0,32004252-4137-1156-7ed0-8b9e44948f13,1977-08-03,QB,QB,,,76.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",Michigan,Big Ten Conference,2000.0,2022.0,TB,ACT,U01,R/UFA,23.0,QB,A,6.0,199.0,NE,0.0,4415.0,NE,Tom Brady,QB,914.0,915.0,0.9989071038251366,104.0,98,0.7244318181818181,0.7,QB,QB,2019,Tom Brady,19.39882695705449,310.3812313128719,17.059740557576518,272.9558489212243,16
2020.0,GB,8439.0,A. Rodgers,1.0,79.8,64.4,608.0,113.1,98.4,9.3,0.0,5.4,81.7,-7.0,Aaron,Rodgers,Aaron Rodgers,https://a.espncdn.com/i/headshots/nfl/players/full/8439.png,Packers,True,526.0,23.0,3.0,27.0,5.4,69.0,13.8,RodgAa00,2.5,168.0,33.0,28.0,81.0,14.2,3.0,406.0,81.2,42.0,335.0,39.0,323.0,3.0,12.0,145.0,1210.0,2.7242447418738047,5.483064516129032,8.075329341317365,-2.592264825188334,11.216730038022812,60.299924543899714,-0.4156886227544909,4299.0,48.0,5.0,121.53041825095056,70.72243346007605,67.37027852282552,3.352154937250532,22.43210150037125,65.19601598257367,00-0023459,00-0023459,20.0,182.0,1.0,1.0,4135.0,2248.0,186.2518480531837,0.0,17.374026061954453,3.555300860147336,38.0,149.0,3.0,3.0,1.0,15.0,2.940303419716656,0.0,382.26,16.0,0.2192989483080233,Aaron Rodgers,Aaron,A.Rodgers,Aaron,,ROD339293,29851.0,RodgAa00,2241.0,1085.0,3200524f-4433-9293-a3cf-ad7758d03003,1983-12-02,74.0,223.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",California; Butte College,Pacific Ten Conference,2005.0,2025.0,PIT,ACT,ACT,Active,21.0,QB,A,1.0,24.0,GB,0.0,132.0,Aaron Rodgers,RodgAa00,GB,37.0,QB,16.0,16.0,38.0,149.0,3.0,15.0,143.0,3.8,6.0,0.2,0.0,,2023-08-21,,,,,,,,,,,,,,00-0023459,3.0,1.0,2.940303419716656,0.0,382.26,383.26,16.0,Aaron Rodgers,Aaron,,ROD339293,29851.0,RodgAa00,2241.0,1085.0,8439.0,3200524f-4433-9293-a3cf-ad7758d03003,1983-12-02,QB,QB,QB,QB,74.0,223.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",California; Butte College,Pacific Ten Conference,2005.0,2025.0,PIT,ACT,ACT,Active,21.0,QB,A,1.0,24.0,GB,0.0,2467.0,GB,Aaron Rodgers,QB,1017.0,1017.0,1.0,97.5,82,0.83125,0.8701298701298701,QB,QB,2020,Aaron Rodgers,18.57009033907181,297.121445425149,17.278267374756528,276.45227799610444,16
