,Unnamed: 0_x,season,player_x,pfr_id_x,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,player_id,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,display_name,common_first_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id_y,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_status,draft_round,draft_pick,draft_team,rookie,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,merge_year,AVG,adp_percentile,adp_percentile_pos,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G,Fantasy_PPR,ppg_ppr,per_game_perf_rel_expectations,perf_class
562,5594.0,2023.0,Brock Wright,WrigBr01,DET,25.0,TE,14.0,4.0,14.0,13.0,91.0,1.0,2.0,42.0,3.2,49.0,3.8,2.9,0.0,,0.0,0.0,0.0,117.6,,,,,,,,,,,,,,00-0036754,0.0,0.0,40.0,5.006717906566337,0.0,12.757575757575758,0.443796172940721,0.1826769383316241,15.1,28.1,8.0,0.0498220640569395,0.022002200220022,0.0450781968721251,0.0923348562614268,0.0422666047375754,0.0714285714285714,0.0198019801980198,0.0568475880830734,0.0480989980757746,0.3238434163701068,0.0350583890607845,Brock Wright,Brock,B.Wright,Brock,,WRI121125,53959.0,WrigBr01,60994.0,9878.0,4242392.0,32005752-4912-1125-aa03-c813d709a6cd,1998-11-27,TE,TE,TE,77.0,254.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bd8sqnzheg7zetlhvku5",Notre Dame,Independent,2021.0,2025.0,DET,ACT,ACT,Active,5.0,A,,,,0.0,2318.0,DET,Brock Wright,TE,423.0,1175.0,2024.0,331.5,0.5938650306748466,0.7116564417177914,TE,TE,Brock Wright,2.5318427217302406,3.5039994192718726,17.0,35.0,1.6529411764705884,-1.8510582428012843,neutral
563,6013.0,2023.0,Cade Otton,OttoCa00,TB,24.0,TE,17.0,17.0,67.0,47.0,455.0,4.0,22.0,235.0,5.0,220.0,4.7,6.7,4.0,11.8,3.0,0.045,1.0,102.5,TE,TB,6.5016,3.4357684048952217,6.52955223880597,9.232048384475943,70.1492537313433,4.620845476133046,0.3638353749307841,00-0038129,Cade,Otton,C.Otton,00-0038129,1.0,1.0,452.0,11.537982239606263,1.0,23.09531007781188,2.0555373547265394,1.621903467316766,69.5,116.5,16.0,0.12430426716141,0.0993188310261481,0.1224601867105985,0.2659114655630335,0.118427902134305,0.1481481481481481,0.1215469613259668,0.1332880251412266,0.1243719513370736,0.8441558441558441,0.0891845546130997,Cade Otton,Cade,C.Otton,Cade,,OTT712400,54571.0,OttoCa00,61071.0,10151.0,4243331.0,32004f54-5471-2400-c87d-346814f25b06,1999-04-15,TE,WR,SLOT_WR,77.0,247.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dlgxvfpnufpnxkvu1ynb",Washington,Pacific Twelve Conference,2022.0,2025.0,TB,ACT,ACT,Active,4.0,A,4.0,106.0,TB,0.0,6450.0,TB,Cade Otton,TE,1064.0,1102.0,2024.0,196.0,0.7803680981595091,0.8711656441717791,TE,TE,Cade Otton,2.9477848512587097,6.600465307161664,14.0,140.6,8.321428571428571,1.7209632642669073,neutral
573,5255.0,2023.0,Colby Parkinson,ParkCo02,SEA,24.0,TE,17.0,1.0,34.0,25.0,247.0,2.0,11.0,161.0,6.4,86.0,3.4,6.5,1.0,25.0,2.0,0.059,0.0,113.2,,,,,,,,,,,,,,00-0036244,0.0,0.0,218.0,8.38113039895061,0.0,17.44610729722858,1.0881091813753103,1.0024934339147469,36.7,61.7,14.0,0.074398249452954,0.0664229128580134,0.0543959519291587,0.1647357044658418,0.0738857313790009,0.1176470588235294,0.0738255033557047,0.0957663951012651,0.0826379968679066,0.5404814004376368,0.0558057922251768,Colby Parkinson,Colby,C.Parkinson,Colby,,PAR483746,52541.0,ParkCo02,52266.0,8873.0,4242557.0,32005041-5248-3746-b5fb-ae737ddd1142,1999-01-07,TE,TE,TE,79.0,265.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b1qzivnz0zqa8cjgah8r",Stanford,Pacific Twelve Conference,2020.0,2025.0,LA,ACT,ACT,Inactive,6.0,A,4.0,133.0,SEA,0.0,5963.0,SEA,Colby Parkinson,TE,497.0,1027.0,2024.0,257.7,0.6883435582822086,0.803680981595092,TE,TE,Colby Parkinson,1.9310719506604537,4.557943871604482,17.0,65.4,3.6294117647058823,-0.9285321068985994,neutral
575,5323.0,2023.0,Cole Kmet,KmetCo00,CHI,24.0,TE,17.0,17.0,90.0,73.0,719.0,6.0,36.0,429.0,5.9,290.0,4.0,6.2,4.0,18.3,1.0,0.011,2.0,112.9,TE,CHI,6.725428571428573,4.0935738951342,6.372777777777778,15.23543130973442,81.11111111111111,4.2399657100092645,0.0803082625934754,00-0036290,Cole,Kmet,C.Kmet,00-0036290,1.0,0.0,557.0,32.52244778362877,0.0,23.549242083917665,3.1796522228587447,2.7548258624219306,108.1,181.1,15.0,0.1991150442477876,0.1622015142690739,0.196078431372549,0.4284337777869406,0.240387830157138,0.3529411764705882,0.2448979591836734,0.2966645033138632,0.2628984994198281,1.59070796460177,0.1658212317102202,Cole Kmet,Cole,C.Kmet,Cole,,KME200895,52451.0,KmetCo00,60995.0,8783.0,4258595.0,32004b4d-4520-0895-f027-61d779beeff4,1999-03-10,TE,TE,TE,78.0,257.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysnui8mzlu2fo70ub0yt",Notre Dame,Independent,2020.0,2025.0,CHI,ACT,ACT,Active,6.0,A,2.0,43.0,CHI,0.0,1262.0,CHI,Cole Kmet,TE,878.0,1131.0,2024.0,141.0,0.8466257668711656,0.9079754601226994,TE,TE,Cole Kmet,8.91266594589864,8.667630099027908,17.0,120.4,10.652941176470588,1.9853110774426792,neutral
577,5851.0,2023.0,Connor Heyward,HeywCo00,PIT,24.0,TE,17.0,7.0,34.0,23.0,167.0,0.0,8.0,73.0,3.2,94.0,4.1,5.1,1.0,23.0,2.0,0.059,1.0,66.7,,,,,,,,,,,,,,00-0037304,0.0,0.0,175.0,-4.159333887193752,0.0,14.086666666666666,1.1514133925333567,0.681092664847582,16.700000000000003,39.7,11.0,0.0991253644314868,0.0678820791311093,0.0857664233576642,0.2029937099521178,0.0750561797752809,0.0,0.0714285714285714,0.0375280898876404,0.0600449438202247,0.4868804664723032,0.0501579279848389,Connor Heyward,Connor,C.Heyward,Connor,,HEY274236,54673.0,HeywCo00,57301.0,10253.0,4241961.0,32004845-5927-4236-2cd3-ccab57204d8c,1999-01-22,TE,TE,TE,72.0,230.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9bnasge2v2dtctdtqnf",Michigan State,Big Ten Conference,2022.0,2025.0,PIT,ACT,ACT,Active,4.0,A,6.0,208.0,PIT,0.0,5686.0,PIT,Connor Heyward,TE,403.0,1049.0,2024.0,320.0,0.6061349693251534,0.7300613496932515,TE,TE,Connor Heyward,2.793283964260548,3.727191989774007,17.0,16.0,2.335294117647059,-1.3918978721269482,neutral
578,4243.0,2023.0,Dallas Goedert,GoedDa00,PHI,28.0,TE,14.0,14.0,83.0,59.0,592.0,3.0,33.0,273.0,4.6,319.0,5.4,5.4,2.0,29.5,2.0,0.024,3.0,88.0,TE,PHI,6.660144927536232,2.905875218216904,5.503132530120482,9.937190931301627,71.08433734939759,4.6805739228750936,0.8499345517011792,00-0034351,Dallas,Goedert,D.Goedert,00-0034351,0.0,0.0,445.0,16.14812831702584,0.0,21.61008305758972,2.721693260446011,1.742004438727862,77.3,136.3,14.0,0.1796536796536796,0.1084572264196929,0.2164179104477611,0.3562463006162738,0.173964149280047,0.15,0.2049689440993788,0.1619820746400235,0.1691713194240376,1.2813852813852813,0.1117286379434717,Dallas Goedert,Dallas,D.Goedert,Dallas,,GOE595520,46118.0,GoedDa00,47272.0,6934.0,3121023.0,3200474f-4559-5520-b7af-5e002aedafbb,1995-01-03,TE,TE,TE,77.0,256.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6ljhwvkehvyiufdx3d1",South Dakota State,Missouri Valley Football Conference,2018.0,2025.0,PHI,ACT,ACT,Inactive,8.0,A,2.0,49.0,PHI,0.0,5491.0,PHI,Dallas Goedert,TE,809.0,1144.0,2024.0,109.6,0.8822085889570552,0.9325153374233128,TE,TE,Dallas Goedert,11.932244526633433,9.495378121996792,10.0,103.6,13.63,4.134621878003209,over
579,4288.0,2023.0,Dalton Schultz,SchuDa00,HOU,27.0,TE,15.0,8.0,88.0,59.0,635.0,5.0,35.0,376.0,6.4,259.0,4.4,7.5,8.0,7.4,3.0,0.034,2.0,97.5,TE,HOU,5.774852941176471,3.3139522000525816,7.986022727272727,13.882068492798917,67.04545454545455,4.154948978031588,0.4669154287480728,00-0034383,Dalton,Schultz,D.Schultz,00-0034383,1.0,1.0,669.0,25.352797458600588,0.0,13.363461037967635,2.6351846199862043,2.239893423603384,91.5,150.5,15.0,0.1641791044776119,0.1451193058568329,0.1440489432703003,0.3623641014018843,0.1515151515151515,0.1923076923076923,0.1724137931034483,0.1719114219114219,0.1596736596736596,1.1847014925373134,0.10941953120456,Dalton Schultz,Dalton,D.Schultz,Dalton,,SCH647271,46206.0,SchuDa00,47304.0,7022.0,3117256.0,32005343-4864-7271-8c9c-893e6cc8875d,1996-07-11,TE,WR,TE,77.0,242.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbl9mhuamzv5udb4hyzj",Stanford,Pacific Twelve Conference,2018.0,2025.0,HOU,ACT,ACT,Active,8.0,A,4.0,137.0,DAL,0.0,2753.0,HOU,Dalton Schultz,TE,739.0,1105.0,2024.0,125.6,0.8650306748466258,0.9263803680981596,TE,TE,Dalton Schultz,9.308519826919207,9.057939913207148,17.0,118.2,8.852941176470589,-0.20499873673655955,neutral
580,5995.0,2023.0,Daniel Bellinger,BellDa00,NYG,23.0,TE,17.0,13.0,28.0,25.0,255.0,0.0,6.0,121.0,4.8,134.0,5.4,4.6,2.0,12.5,1.0,0.036,0.0,104.6,,,,,,,,,,,,,,00-0038115,0.0,0.0,130.0,8.481088334228843,0.0,34.10960014801271,1.036106415746375,0.761078713519135,25.5,50.5,13.0,0.0732984293193717,0.0509604076832614,0.1149228130360205,0.1507159701256667,0.1138392857142857,0.0,0.0652173913043478,0.0569196428571428,0.0910714285714285,0.6675392670157068,0.0619936164988951,Daniel Bellinger,Daniel,D.Bellinger,Daniel,,BEL680916,54577.0,BellDa00,84041.0,10157.0,4361516.0,32004245-4c68-0916-b0c0-d672685a6961,2000-09-22,TE,TE,TE,78.0,255.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu3gywcwp2rlsefvawh1",San Diego State,Mountain West Conference,2022.0,2025.0,NYG,ACT,ACT,Active,4.0,A,4.0,112.0,NYG,0.0,4935.0,NYG,Daniel Bellinger,TE,688.0,1069.0,2024.0,331.7,0.592638036809816,0.705521472392638,TE,TE,Daniel Bellinger,2.8940249473454425,3.5003535519723625,17.0,26.5,2.9705882352941178,-0.5297653166782448,neutral
583,3921.0,2023.0,David Njoku,NjokDa00,CLE,27.0,TE,16.0,16.0,123.0,81.0,882.0,6.0,35.0,283.0,3.5,599.0,7.4,4.5,10.0,8.1,11.0,0.089,4.0,89.5,TE,CLE,5.078837209302325,3.48310974053397,4.926991869918699,11.831336779796024,65.85365853658537,5.396506014491641,2.215469294150333,00-0033885,David,Njoku,D.Njoku,00-0033885,2.0,2.0,566.0,-11.441595228930556,0.0,45.01322457345631,3.411277323252209,2.040662911994424,120.2,201.2,16.0,0.205685618729097,0.1117031774225379,0.3367060146149522,0.3978909700316759,0.2293888166449935,0.2727272727272727,0.2121212121212121,0.2510580446861331,0.2380565078614493,1.474916387959866,0.151323706377858,David Njoku,David,D.Njoku,David,,NJO355964,44841.0,NjokDa00,11784.0,5613.0,3123076.0,32004e4a-4f35-5964-1f03-4dc0b4e0b757,1996-07-10,TE,TE,TE,76.0,246.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdwtgcfz3mxj6codxdpn",Miami,Atlantic Coast Conference,2017.0,2025.0,CLE,ACT,ACT,Active,9.0,A,1.0,29.0,CLE,0.0,1683.0,CLE,David Njoku,TE,970.0,1203.0,2024.0,84.2,0.90920245398773,0.9447852760736196,TE,TE,David Njoku,10.910266051891645,10.419603999630423,11.0,148.5,18.29090909090909,7.871305091278666,over
585,5054.0,2023.0,Dawson Knox,KnoxDa00,BUF,27.0,TE,12.0,11.0,36.0,22.0,186.0,2.0,13.0,90.0,4.1,96.0,4.4,7.0,1.0,22.0,4.0,0.111,2.0,69.9,,,,,,,,,,,,,,00-0035689,0.0,0.0,253.0,-12.387975567462824,1.0,12.61785619034609,1.0853417964193826,0.7985555921803618,32.6,54.6,10.0,0.1037463976945245,0.0798611111111111,0.0833333333333333,0.2195084854306756,0.0696629213483146,0.1052631578947368,0.1015625,0.0874630396215257,0.076782968657599,0.5360230547550432,0.0566448801742919,Dawson Knox,Dawson,D.Knox,Dawson,,KNO490795,47879.0,KnoxDa00,35883.0,7887.0,3930086.0,32004b4e-4f49-0795-942a-0c363ee9b439,1996-11-14,TE,TE,TE,76.0,254.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mswln16dmfhi7m7pzh7q",Mississippi,Southeastern Conference,2019.0,2025.0,BUF,ACT,ACT,Active,7.0,A,3.0,96.0,BUF,0.0,830.0,BUF,Dawson Knox,TE,487.0,1126.0,2024.0,212.3,0.7570552147239263,0.8588957055214724,TE,TE,Dawson Knox,6.301924493843355,6.068157057283032,16.0,59.1,3.4125,-2.655657057283032,under
590,4986.0,2023.0,Drew Sample,SampDr00,CIN,27.0,TE,17.0,10.0,27.0,22.0,163.0,2.0,9.0,-10.0,-0.5,173.0,7.9,1.1,1.0,22.0,1.0,0.037,1.0,101.1,,,,,,,,,,,,,,00-0035631,0.0,0.0,29.0,0.4960504843613562,0.0,5.757777777777778,0.802762753756793,-0.0064745954623463,28.3,50.3,14.0,0.0544354838709677,0.0092918936238385,0.0856435643564356,0.0890867407055224,0.0448294829482948,0.0909090909090909,0.0520231213872832,0.0678692869286928,0.054045404540454,0.3286290322580645,0.0402612579441945,Drew Sample,Drew,D.Sample,Drew,,SAM093961,47835.0,SampDr00,47259.0,7843.0,3127310.0,32005341-4d09-3961-4a51-98a97d3cf50f,1996-04-16,TE,TE,TE,77.0,260.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvq8fanrbrpfgf2j3kpm",Washington,Pacific Twelve Conference,2019.0,2025.0,CIN,ACT,ACT,Active,7.0,A,2.0,52.0,CIN,0.0,1462.0,CIN,Drew Sample,TE,497.0,1075.0,2024.0,486.0,0.4196319018404908,0.5030674846625767,TE,TE,Drew Sample,2.3971621487718098,2.527716588972114,17.0,36.5,2.9588235294117644,0.43110694043965037,neutral
591,4525.0,2023.0,Durham Smythe,SmytDu00,MIA,28.0,TE,16.0,14.0,43.0,35.0,366.0,0.0,22.0,227.0,6.5,139.0,4.0,6.6,0.0,,1.0,0.023,0.0,102.1,,,,,,,,,,,,,,00-0034798,0.0,0.0,284.0,21.987229189360228,0.0,19.19235021821197,1.2935562071464708,1.1221567358051248,36.6,71.60000000000001,13.0,0.0977272727272727,0.0831381733021077,0.0860681114551083,0.2131014477325953,0.1026360067302299,0.0,0.1235955056179775,0.0513180033651149,0.0821088053841839,0.8318181818181818,0.0546506480223487,Durham Smythe,Durham,D.Smythe,Durham,,SMY283236,46192.0,SmytDu00,47257.0,7008.0,3052897.0,3200534d-5928-3236-3c59-343ab736cca3,1995-08-09,TE,TE,TE,76.0,248.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qmpveaqrfntryixpjqq2",Notre Dame,Independent,2018.0,2025.0,CHI,ACT,ACT,Active,8.0,A,4.0,123.0,MIA,0.0,4067.0,MIA,Durham Smythe,TE,785.0,1045.0,2024.0,292.0,0.649079754601227,0.754601226993865,TE,TE,Durham Smythe,2.847528816920636,4.133924444089637,17.0,14.3,4.211764705882353,0.07784026179271564,neutral
597,3913.0,2023.0,Evan Engram,EngrEv00,JAX,29.0,TE,17.0,15.0,143.0,114.0,963.0,4.0,47.0,455.0,4.0,508.0,4.5,5.0,5.0,22.8,7.0,0.049,3.0,95.3,TE,JAX,6.220818181818182,3.3855664522896727,4.732657342657342,13.757640931609217,79.72027972027972,4.30911290606087,0.4875537606057962,00-0033881,Evan,Engram,E.Engram,00-0033881,3.0,2.0,716.0,11.192342287670527,0.0,31.263083333166275,4.003035382029859,2.507666329243134,116.3,230.3,17.0,0.2306451612903226,0.1437462356956434,0.2663913267940113,0.4609647304919986,0.2200137080191912,0.1818181818181818,0.236180904522613,0.2009159449186865,0.2123746027789893,1.553225806451613,0.1573753912175921,Evan Engram,Evan,E.Engram,Evan,,ENG726325,44835.0,EngrEv00,11778.0,5607.0,3051876.0,3200454e-4772-6325-a4a0-9b4b442fe68a,1994-09-02,TE,WR,SLOT_WR,75.0,240.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vsrjso6phkjqki88qw9y",Mississippi,Southeastern Conference,2017.0,2025.0,DEN,ACT,ACT,Active,9.0,A,1.0,23.0,NYG,0.0,3200.0,JAX,Evan Engram,TE,917.0,1131.0,2024.0,65.0,0.9276073619631902,0.9570552147239264,TE,TE,Evan Engram,11.259988437743052,11.509050815373962,9.0,89.5,25.58888888888889,14.079838073514926,over
598,4666.0,2023.0,Foster Moreau,MoreFo00,NO,26.0,TE,15.0,10.0,25.0,21.0,193.0,1.0,9.0,97.0,4.6,96.0,4.6,4.9,1.0,21.0,1.0,0.04,0.0,112.2,,,,,,,,,,,,,,00-0034981,0.0,0.0,122.0,8.405415190608634,0.0,23.42259287023155,0.7503595506918839,0.4627327115190673,25.3,46.3,11.0,0.0641025641025641,0.0428671820098383,0.0851818988464951,0.1304475917617168,0.0718540580789277,0.0454545454545454,0.0671641791044776,0.0586543017667366,0.0665741555540513,0.4948717948717949,0.0448974050657461,Foster Moreau,Foster,F.Moreau,Foster,,MOR096402,47920.0,MoreFo00,47043.0,7928.0,3843945.0,32004d4f-5209-6402-e68b-97ba5fd58ae3,1997-05-06,TE,,,76.0,250.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esc21tsccagvyy1ctaoc",LSU,Southeastern Conference,2019.0,2025.0,NO,PUP,RES,R/PUP,7.0,A,4.0,137.0,LV,0.0,4710.0,NO,Foster Moreau,TE,549.0,1023.0,2024.0,499.0,0.403680981595092,0.4785276073619632,TE,TE,Foster Moreau,,2.459567701068868,17.0,103.3,2.7235294117647055,0.2639617106958374,neutral
599,3531.0,2023.0,George Kittle,KittGe00,SF,30.0,TE,16.0,16.0,90.0,65.0,1020.0,6.0,42.0,537.0,8.3,483.0,7.4,9.5,5.0,13.0,4.0,0.044,2.0,122.5,TE,SF,5.385774647887324,3.295197448332169,9.630555555555558,22.02914684234069,72.22222222222221,4.81255162666852,2.847602219485326,00-0033288,George,Kittle,G.Kittle,00-0033288,0.0,0.0,852.0,59.67616419156603,0.0,20.58501109097804,3.13225698386956,3.7727887824881385,138.20000000000002,203.2,16.0,0.1935483870967742,0.2262347318109399,0.2298905283198477,0.4713103660939132,0.2324521422060164,0.1875,0.2131979695431472,0.2099760711030082,0.2234617137648131,2.193548387096774,0.1272608848138684,George Kittle,George,G.Kittle,George,,KIT388290,44959.0,KittGe00,11901.0,5732.0,3040151.0,32004b49-5438-8290-eeed-c9c9cca62ec1,1993-10-09,TE,TE,TE,76.0,250.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztz3xqjaqgok9m4nylgs",Iowa,Big Ten Conference,2017.0,2025.0,SF,RES,RES,R/Injured,9.0,IR,5.0,146.0,SF,0.0,6198.0,SF,George Kittle,TE,895.0,1018.0,2024.0,56.6,0.939877300613497,0.9693251533742332,TE,TE,George Kittle,12.586528860686162,12.011821078732318,15.0,236.6,13.546666666666665,1.5348455879343472,neutral
600,3945.0,2023.0,Gerald Everett,EverGe00,LAC,29.0,TE,15.0,12.0,70.0,51.0,411.0,3.0,25.0,136.0,2.7,275.0,5.4,4.0,9.0,5.7,2.0,0.0289999999999999,1.0,95.6,TE,LAC,5.935892857142855,3.984096198460132,3.962857142857143,5.887334166700271,72.85714285714285,4.945532954593304,0.6428984179557169,00-0033895,Gerald,Everett,G.Everett,00-0033895,3.0,0.0,282.0,7.632986672921106,0.0,23.918703607379985,1.977029441014492,1.0322437083401026,60.1,111.1,15.0,0.1258992805755395,0.0669356752907666,0.1476113794954374,0.2423974610959227,0.1094832179009057,0.1578947368421052,0.1428571428571428,0.1336889773715054,0.1191655216891456,0.7392086330935251,0.0884300678149574,Gerald Everett,Gerald,G.Everett,Gerald,,EVE166115,44856.0,EverGe00,11799.0,5630.0,3918639.0,32004556-4516-6115-f11c-124334bc44da,1994-06-25,TE,WR,TE,75.0,252.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",South Alabama; UAB; Hutchinson CC,Sun Belt Conference,2017.0,2024.0,CHI,ACT,ACT,Active,8.0,A,2.0,44.0,LA,0.0,3736.0,LAC,Gerald Everett,TE,572.0,1155.0,2024.0,284.0,0.6576687116564417,0.7668711656441718,TE,TE,Gerald Everett,7.551869594557996,4.192332402572724,17.0,11.6,6.535294117647059,2.3429617150743347,over
601,5765.0,2023.0,Grant Calcaterra,CalcGr00,PHI,25.0,TE,15.0,1.0,4.0,4.0,39.0,0.0,3.0,7.0,1.8,32.0,8.0,1.8,1.0,4.0,0.0,0.0,0.0,107.3,,,,,,,,,,,,,,00-0037086,0.0,0.0,7.0,3.082500660791993,0.0,14.1,0.1161616161616161,0.0253498526530171,3.9,7.899999999999999,2.0,0.054054054054054,0.0123239436619718,0.1274900398406374,0.0909402360106585,0.0773809523809523,0.0,0.12,0.0386904761904761,0.0619047619047619,0.527027027027027,0.0473450797075392,Grant Calcaterra,Grant,G.Calcaterra,Grant,,CAL069215,54663.0,CalcGr00,60997.0,10243.0,4241374.0,32004341-4c06-9215-cbbd-0f05f10e4bfa,1998-12-04,TE,TE,TE,76.0,240.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xzfqqlmavruytirlmg3n",SMU; Oklahoma,American Athletic Conference,2022.0,2025.0,PHI,ACT,ACT,Active,4.0,A,6.0,198.0,PHI,0.0,5494.0,PHI,Grant Calcaterra,TE,118.0,1144.0,2024.0,414.0,0.5030674846625767,0.6073619631901841,TE,TE,Grant Calcaterra,1.4673556998685937,2.8643027007841666,17.0,59.8,0.4647058823529411,-2.3995968184312257,under
602,5808.0,2023.0,Greg Dulcich,DulcGr00,DEN,23.0,TE,2.0,1.0,4.0,3.0,25.0,0.0,2.0,20.0,6.7,5.0,1.7,5.8,0.0,,0.0,0.0,1.0,51.0,,,,,,,,,,,,,,00-0037252,0.0,0.0,23.0,-4.157561154861469,0.0,1.9078947368421053,0.1534090909090909,0.1781274281274281,2.5,5.5,2.0,0.0714285714285714,0.0905511811023622,0.0367647058823529,0.1795838020247469,0.0919117647058823,0.0,0.1333333333333333,0.0459558823529411,0.0735294117647058,0.4464285714285714,0.0440070411265802,Greg Dulcich,Greg,G.Dulcich,Greg,,DUL269681,54545.0,DulcGr00,84068.0,10125.0,4367209.0,32004455-4c26-9681-69d0-93e30ab63839,2000-03-26,TE,TE,TE,76.0,245.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt3eyuomt5onokrqstsl",UCLA,Pacific Twelve Conference,2022.0,2025.0,MIA,DEV,DEV,PS; Vet,4.0,A,3.0,80.0,DEN,0.0,2108.0,DEN,Greg Dulcich,TE,32.0,1068.0,2024.0,259.0,0.6858895705521473,0.7975460122699387,TE,TE,Greg Dulcich,7.0125562627398415,4.527984293652163,9.0,7.8,0.6111111111111112,-3.916873182541052,under
604,5246.0,2023.0,Harrison Bryant,BryaHa00,CLE,25.0,TE,17.0,9.0,20.0,13.0,81.0,3.0,4.0,46.0,3.5,35.0,2.7,4.1,1.0,13.0,2.0,0.1,1.0,91.9,,,,,,,,,,,,,,00-0036232,0.0,0.0,81.0,-4.132652571907197,0.0,7.65,0.5688586818511047,0.2358641826866564,24.9,37.9,13.0,0.0416666666666666,0.0185100548446069,0.0249465431218816,0.0773080438756855,0.0257142857142857,0.1764705882352941,0.0296296296296296,0.1010924369747899,0.0558655462184874,0.16875,0.0352820703779556,Harrison Bryant,Harrison,H.Bryant,Harrison,,BRY363372,52523.0,BryaHa00,26394.0,8855.0,4040774.0,32004252-5936-3372-c05e-d19e0eddbf05,1998-04-23,TE,TE,TE,77.0,230.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwgfcphijens8pkr0r3i",Florida Atlantic,Conference USA,2020.0,2025.0,HOU,ACT,ACT,Active,6.0,A,4.0,115.0,CLE,0.0,1689.0,CLE,Harrison Bryant,TE,406.0,1203.0,2024.0,506.0,0.3938650306748466,0.4539877300613497,TE,TE,Harrison Bryant,2.16867382605785,2.420411881876895,13.0,17.6,2.9153846153846152,0.4949727335077201,neutral
605,4558.0,2023.0,Hayden Hurst,HursHa00,CAR,30.0,TE,9.0,8.0,32.0,18.0,184.0,1.0,7.0,117.0,6.5,67.0,3.7,7.6,1.0,18.0,2.0,0.063,2.0,57.3,,,,,,,,,,,,,,00-0034830,0.0,0.0,242.0,-3.781781515339389,0.0,7.253798482432654,0.9336862850495128,1.1030723224379413,24.4,42.400000000000006,9.0,0.0916905444126074,0.1035515618314077,0.0744444444444444,0.2203770660840374,0.0954356846473029,0.1,0.0721649484536082,0.0977178423236514,0.0963485477178423,0.5272206303724928,0.0634521564754122,Hayden Hurst,Hayden,H.Hurst,Hayden,,HUR495014,46094.0,HursHa00,47294.0,6910.0,3924365.0,32004855-5249-5014-7c57-e10d2c41fe87,1993-08-24,TE,,,76.0,245.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qxvkvmi2fphxjqyb21nv",South Carolina,Southeastern Conference,2018.0,2024.0,LAC,ACT,CUT,R/UFA,7.0,A,1.0,25.0,BAL,0.0,1044.0,CAR,Hayden Hurst,TE,318.0,1147.0,2024.0,287.0,0.656441717791411,0.7607361963190185,TE,TE,Hayden Hurst,4.7014053759650345,4.168810474122453,9.0,15.3,4.711111111111112,0.5423006369886592,neutral
